Iter;Param[0];Param[1];Param[2];Param[3];Param[4];Function
0;0.1460300129;0.119452163;0.1028277185;0.104275849;0.1229167695;1
1;0.1129991805;0.05621449865;0;0.02606635461;0.08814591717;347.8015331
2;0.1427269296;0.1131283966;0.09254494662;0.09645489955;0.1194396842;4.746208649
3;0.1450888162;0.1176502381;0.09989769514;0.1020473094;0.1219259918;0.235446358
4;0.01545438474;0.06496514504;0.1963471843;0.03005685419;0;1209.85704
5;0.132125373;0.1123817288;0.1095426441;0.09484826386;0.1097333926;3.888591519
6;0.1427281438;0.1166908306;0.1016540622;0.1007363469;0.1197056918;0.0384927922
7;0;0.1273410858;0.05110285547;0.2229042445;0.05839071027;1961.883608
8;0.1284553294;0.1177558561;0.09659894151;0.1129531366;0.1135741937;6.291981438
9;0.1413008624;0.1167973332;0.1011485501;0.1019580259;0.119092542;0.02063147579
10;0.01938765401;0.3072605827;0.02083816806;0.1383615534;0;4439.278823
11;0.1291095415;0.1358436581;0.09311751191;0.1055983786;0.1071832878;30.63386788
12;0.1400817303;0.1187019656;0.1003454463;0.1023220611;0.1179016166;0.01991491665
13;0.2287792415;0.09260653576;0.09268678924;0.1479613274;0;575.4927858
14;0.1489514814;0.1160924227;0.09957958059;0.1068859878;0.1061114549;1.698866867
15;0.1409687054;0.1184410113;0.1002688597;0.1027784538;0.1167226004;0.02911963487
16;0.1401704278;0.1186758702;0.1003377876;0.1023677004;0.117783715;0.01995422056
17;0.1401096126;0.1186937625;0.1003430388;0.102336408;0.1178645539;0.01990511716
18;0.1397961223;0.116621759;0.1021220591;0.1006394358;0.1187842842;0.01657476058
19;0.1401164532;0.1174493255;0.1013311283;0.101527674;0.1179391235;6.141207168e-05
20;0.1401184323;0.1175074808;0.1012805469;0.1015625055;0.1179331655;1.089189919e-05
21;0.1401077079;0.1175129175;0.1012789669;0.1015630313;0.1179313045;1.002503038e-05
22;0.1401029306;0.1175148572;0.101278798;0.101562264;0.1179327925;9.925968764e-06
23;0.1401029269;0.117514823;0.1012788262;0.1015622519;0.11793275;9.925942851e-06
24;0.1401091092;0.1175106837;0.1012652343;0.1015610514;0.1179550619;1.898125022e-05
25;0.1401035451;0.1175144091;0.101277467;0.1015621318;0.1179349812;1.001638916e-05
26;0.1401029887;0.1175147816;0.1012786903;0.1015622399;0.1179329731;9.926836694e-06
27;0.1401029269;0.117514823;0.1012788262;0.1015622519;0.11793275;9.925942851e-06
