Iter;Param[0];Param[1];Param[2];Param[3];Param[4];Function
0;0.1176086493;0.111735813;0.111544827;0.11963189;0.127883989;1
1;0.09918376918;0.04812549335;0;0.05844221382;0.108748042;229.4268224
2;0.1157661613;0.105374781;0.1003903443;0.1135129224;0.1259703943;1.109487966
3;0.1167214009;0.1086726639;0.1061733962;0.1166853068;0.1269624992;0.02280933345
4;0.05145974049;0.1145699329;0.1785572777;0.02220478248;0;211.8608183
5;0.1101952349;0.1092623908;0.1134117844;0.1072372544;0.1142662493;0.700290122
6;0.1159134893;0.1087456696;0.1070694779;0.1155156781;0.1253907574;0.007610986915
7;0;0.0141144382;0.1731566706;0.1436152214;0.0490292349;195.1737934
8;0.1043221404;0.09928254648;0.1136781972;0.1183256324;0.1177546052;0.9034365662
9;0.1147543544;0.1077993573;0.1077303498;0.1157966735;0.1246271422;0.003033703199
10;0.1113436222;0.1466697055;0.05297112333;0.213760877;0;580.3339708
11;0.1144132812;0.1116863921;0.1022544272;0.1255930939;0.112164428;4.926450349
12;0.1147202471;0.1081880608;0.1071827576;0.1167763156;0.1233808708;0.02639568931
13;0.1147509437;0.1078382277;0.1076755906;0.1158946377;0.124502515;0.002878474327
14;0;0.1967942979;0.06182350908;0.135996653;0.1403800111;465.5853978
15;0.1032758493;0.1167338347;0.1030903825;0.1179048393;0.1260902646;3.064025235
16;0.1136034342;0.1087277884;0.1072170698;0.1160956579;0.12466129;0.003247228048
17;0.1141771889;0.108283008;0.1074463302;0.1159951478;0.1245819025;0.00286615455
18;0.1142829622;0.108300829;0.1074378964;0.1160905743;0.1226093767;0.01135297054
19;0.1141994784;0.1082867634;0.107444553;0.1160152569;0.1241662346;0.001816029264
20;0.1146812456;0.1069499694;0.1097324588;0.112289119;0.120814358;0.03546899849
21;0.1142906113;0.1080338906;0.1078773416;0.115310407;0.1235321813;0.0003865727546
22;0.1143143244;0.1080499111;0.1078321155;0.115411433;0.1234986484;0.0003131116269
23;0.1143016883;0.108192248;0.1076082651;0.1158156097;0.1232177473;0.0009196662133
24;0.1143122005;0.108073835;0.1077944907;0.115479367;0.1234514346;0.0002646554707
25;0.1142508507;0.1082803708;0.1075051551;0.1159660925;0.1230132051;0.004027947284
26;0.1143060655;0.1080944886;0.1077655572;0.1155280395;0.1234076116;0.0002309107709
27;0.1142590502;0.1082119443;0.1076120559;0.115775228;0.1231401786;0.000873283131
28;0.114301122;0.1081068388;0.1077494169;0.1155540307;0.1233794917;0.0002145303228
29;0.114275271;0.1081586665;0.1076869746;0.1156496123;0.1232469892;0.0002370622044
30;0.1142916461;0.1081258366;0.1077265282;0.1155890668;0.123330922;0.0001986752098
31;0.1142833444;0.1081349629;0.1077196312;0.1155956398;0.1232946614;0.0001961925509
32;0.1142802845;0.108133959;0.107724145;0.1155850049;0.1232915868;0.0001954669197
33;0.1142775275;0.1081354695;0.1077236193;0.1155837468;0.1232906727;0.0001954488064
34;0.1142775321;0.1081354558;0.1077236066;0.1155837347;0.1232907393;0.0001954487998
35;0.1142775232;0.1081277649;0.1077154328;0.1155759309;0.12329354;0.0001986382059
36;0.1142775312;0.1081346867;0.1077227892;0.1155829543;0.1232910193;0.0001954807532
37;0.1142775321;0.1081354558;0.1077236066;0.1155837347;0.1232907393;0.0001954487998
