Iter;Param[0];Param[1];Param[2];Param[3];Param[4];Function
0;0.1428671463;0.117523903;0.1024170308;0.1043006881;0.12284664;1
1;0.1113506827;0.04845129463;0;0.04795151379;0.1053922864;499.1174166
2;0.1397154999;0.1106166421;0.09217532768;0.09866577066;0.1211012046;5.846355674
3;0.1420200653;0.11566741;0.09966432603;0.1027861681;0.1223775121;0.181460477
4;0;0.01525443022;0.166144347;0.1222504934;0.08368301657;288.6894938
5;0.1278180588;0.105626112;0.1063123281;0.1047326007;0.1185080626;1.870105013
6;0.1389543841;0.1134998699;0.1010993807;0.10320633;0.1215422429;0.04347228371
7;0.03317768741;0.1517554551;0.1620978203;0;0.02529345663;303.3346717
8;0.1283767144;0.1173254284;0.1071992246;0.09288569699;0.1119173643;2.15606687
9;0.1377783731;0.1139251903;0.101777553;0.102058896;0.120472162;0.009863962322
10;0;0.2268865088;0.03731755066;0.1465275804;0.1270612981;584.4983956
11;0.1240005358;0.1252213222;0.0953315528;0.1065057644;0.1211310756;3.082251287
12;0.1364005894;0.1150548035;0.101132953;0.1025035828;0.1205380533;0.0007983217944
13;0.148723388;0.1299814893;0.06679996605;0.1758928996;0;278.4053125
14;0.1376328692;0.1165474721;0.09769965432;0.1098425145;0.108484248;0.923098259
15;0.1365238174;0.1152040704;0.1007896231;0.103237476;0.1193326728;0.002899058178
16;0.1364332222;0.1150943319;0.1010420334;0.1026979302;0.1202188481;0.0005635698349
17;0.1361584759;0.1152407761;0.1009051183;0.102699831;0.1202194965;4.142121994e-05
18;0.1361707095;0.1152287653;0.1009111167;0.102693894;0.1202203944;4.066086945e-05
19;0.1361704662;0.1152290007;0.1009109489;0.1026940501;0.1202202871;4.066053738e-05
20;0.1361704662;0.1152290007;0.1009109489;0.1026940501;0.1202202871;4.066053738e-05
21;0.1361679574;0.1152324104;0.1009202586;0.1026991252;0.1202223305;4.755345175e-05
22;0.1361702153;0.1152293417;0.1009118799;0.1026945576;0.1202204914;4.072950508e-05
23;0.1361704662;0.1152290007;0.1009109489;0.1026940501;0.1202202871;4.066053738e-05
