Iter;Param[0];Param[1];Param[2];Param[3];Param[4];Function
0;0.1127823171;0.1046946179;0.1024652473;0.1104026561;0.1202246922;1
1;0.08976763265;0.04246023273;-1.387778781e-17;0.04789560733;0.09492810938;19.20050774
2;0.1075664406;0.09059028074;0.07924328747;0.09623652449;0.1144916632;0.5375449542
3;0.03254314987;0.06548957857;0.1660834079;0.01323832927;1.387778781e-17;85.48328669
4;0.1000641115;0.08808021053;0.08792729952;0.08793670497;0.1030424969;0.4959145817
5;0;0.06270993205;0.07672313246;0.1975183089;0.009413836446;126.386182
6;0.09005770034;0.08554318268;0.08680688281;0.09889486536;0.09367963088;0.9098219523
7;0.09906347037;0.08782650774;0.08781525785;0.08903252101;0.1021062103;0.4914239681
8;0.07197955325;0.1844530639;0.0371199065;0.1253979879;0;149.3669946
9;0.09635507866;0.09748916336;0.08274572271;0.0926690677;0.09189558929;0.9781883644
10;0.0987926312;0.0887927733;0.08730830434;0.08939617568;0.1010851482;0.488820105
11;0.1773667376;0.06546018097;0.09874520714;0.119367823;0.06346514295;8.726906803
12;0.1066500418;0.08645951407;0.08845199462;0.09239334041;0.09732314769;0.394797417
13;1.387778781e-17;0.1932573725;0.1169656029;0.1156579777;0.2702220732;120.4395274
14;0.09598503766;0.09713929991;0.09130335544;0.09471980414;0.1146130402;0.111997419
15;0.1248019188;0.0848438396;0.1148649525;0.09886574605;0.1468888168;3.917166906
16;0.1005770435;0.09518000302;0.09505792522;0.09538046514;0.1197562253;0.03063733722
17;0.1040714124;0.0958006813;0.09342086879;0.09856906787;0.1066502282;0.003137762109
18;0.104010565;0.09589484864;0.09339640218;0.09943588486;0.1082931487;0.0003545912104
19;0.1040644833;0.09578599424;0.09306408837;0.09998159685;0.1082415391;7.715408126e-05
20;0.1041660151;0.09580254885;0.09292806638;0.1002502669;0.1079999207;4.839204352e-05
21;0.1041532055;0.0958151025;0.09291441112;0.1002550535;0.1079883024;4.477832235e-05
22;0.103940707;0.09601842159;0.09278329971;0.1002778543;0.1079544893;1.445346397e-05
23;0.1038390256;0.09610558227;0.09276439456;0.1002569995;0.1080191993;8.139932542e-06
24;0.1037877834;0.0961674305;0.09273461117;0.1003232855;0.1080079767;7.689914921e-06
25;0.1038106949;0.09613765034;0.09275944395;0.1002859595;0.1080368553;6.36316444e-06
26;0.103813878;0.09613570925;0.09275740876;0.1002899679;0.1080301175;6.320113838e-06
27;0.1038131721;0.09613668715;0.09275666345;0.1002914112;0.1080293384;6.318034431e-06
28;0.1038131721;0.09613668715;0.09275666345;0.1002914112;0.1080293384;6.318034431e-06
29;0.1038125508;0.09611150547;0.09274412782;0.1001716994;0.1080539435;2.446635256e-05
30;0.10381311;0.09613416898;0.09275540989;0.10027944;0.1080317989;6.512316948e-06
31;0.1038131659;0.09613643533;0.0927565381;0.100290214;0.1080295845;6.319960061e-06
32;0.1038131715;0.09613666197;0.09275665092;0.1002912914;0.108029363;6.318050225e-06
33;0.1038131721;0.09613668715;0.09275666345;0.1002914112;0.1080293384;6.318034431e-06
