

Option Maturity ;   0.0027397260274

 Money  ;   0.9910370338496  ;   0.9953140146546  ;   1.0000249660651  ;   1.0049365392703  ;   1.0096388466825 
 Input BlackVol  ;   0.1345855308592  ;   0.1337265831765  ;   0.1350000000000  ;   0.1387265831765  ;   0.1425855308592 
 Fwd PDE BlackVol  ;   0.1349754916706  ;   0.1338502433942  ;   0.1350243887664  ;   0.1388390953513  ;   0.1429691660020 
 ImpliedVol First Guess  ;   0.1342499487471  ;   0.1332708233977  ;   0.1345154999099  ;   0.1381573818250  ;   0.1424059436157 
 ImpliedVol LV Calib  ;   0.1349903302825  ;   0.1338223540349  ;   0.1350763467608  ;   0.1387367191530  ;   0.1431110680423 

Option Maturity ;   0.0191780821918

 Money  ;   0.9799564879033  ;   0.9895788295969  ;   1.0001246269434  ;   1.0111188015099  ;   1.0217392744272 
 Input BlackVol  ;   0.1147924027461  ;   0.1134658277874  ;   0.1140000000000  ;   0.1169658277874  ;   0.1203924027461 
 Fwd PDE BlackVol  ;   0.1148515132400  ;   0.1134789949285  ;   0.1140032388813  ;   0.1169764573151  ;   0.1204416436955 
 ImpliedVol First Guess  ;   0.1178251376664  ;   0.1165757830555  ;   0.1172621485660  ;   0.1202303061635  ;   0.1239679865633 
 ImpliedVol LV Calib  ;   0.1148601544592  ;   0.1134627859256  ;   0.1140336631565  ;   0.1169161460876  ;   0.1205260888866 

Option Maturity ;   0.0383561643836

 Money  ;   0.9734744976525  ;   0.9863363028986  ;   1.0002134796328  ;   1.0146335041664  ;   1.0287576325300 
 Input BlackVol  ;   0.1079965744464  ;   0.1057591241115  ;   0.1055000000000  ;   0.1082591241115  ;   0.1119965744464 
 Fwd PDE BlackVol  ;   0.1080845655325  ;   0.1057227756996  ;   0.1054402524946  ;   0.1082303998071  ;   0.1120726568802 
 ImpliedVol First Guess  ;   0.1122383262899  ;   0.1100175383041  ;   0.1100322018714  ;   0.1129421565200  ;   0.1171460245257 
 ImpliedVol LV Calib  ;   0.1080860943315  ;   0.1057199129487  ;   0.1054462224241  ;   0.1082176122122  ;   0.1120914092401 

Option Maturity ;   0.0794520547945

 Money  ;   0.9618093102842  ;   0.9806584618387  ;   1.0004256456984  ;   1.0208193473762  ;   1.0413146748133 
 Input BlackVol  ;   0.1090907890606  ;   0.1050020825058  ;   0.1035000000000  ;   0.1060020825058  ;   0.1107107890606 
 Fwd PDE BlackVol  ;   0.1091471227245  ;   0.1049720055441  ;   0.1034180145275  ;   0.1059634584305  ;   0.1107778275780 
 ImpliedVol First Guess  ;   0.1098197178490  ;   0.1058535111125  ;   0.1046362336680  ;   0.1073278586042  ;   0.1123943532691 
 ImpliedVol LV Calib  ;   0.1091471227346  ;   0.1049720055414  ;   0.1034180145191  ;   0.1059634584373  ;   0.1107778275765 

Option Maturity ;   0.1589041095890

 Money  ;   0.9406852799252  ;   0.9703639616127  ;   1.0010061602940  ;   1.0322926723381  ;   1.0641930961501 
 Input BlackVol  ;   0.1219687364779  ;   0.1157555589120  ;   0.1125050000000  ;   0.1142555589120  ;   0.1195287364779 
 Fwd PDE BlackVol  ;   0.1220221812943  ;   0.1157161702176  ;   0.1124274075892  ;   0.1142173282463  ;   0.1195876808593 
 ImpliedVol First Guess  ;   0.1173432841177  ;   0.1112091369963  ;   0.1083544506955  ;   0.1104210400581  ;   0.1161173318585 
 ImpliedVol LV Calib  ;   0.1220221813888  ;   0.1157161701599  ;   0.1124274074862  ;   0.1142173281764  ;   0.1195876808303 

Option Maturity ;   0.2465753424658

 Money  ;   0.9267991933322  ;   0.9636304394186  ;   1.0015271796821  ;   1.0400185265469  ;   1.0794029997354 
 Input BlackVol  ;   0.1222919741591  ;   0.1153604873312  ;   0.1112550000000  ;   0.1123604873312  ;   0.1173419741591 
 Fwd PDE BlackVol  ;   0.1223632911047  ;   0.1152913505803  ;   0.1111349444518  ;   0.1123031855601  ;   0.1174230129169 
 ImpliedVol First Guess  ;   0.1237400827204  ;   0.1163911289371  ;   0.1124607572922  ;   0.1140274017432  ;   0.1197545500153 
 ImpliedVol LV Calib  ;   0.1223632911632  ;   0.1152913505822  ;   0.1111349445176  ;   0.1123031856152  ;   0.1174230130512 

Option Maturity ;   0.4986301369863

 Money  ;   0.8982828606796  ;   0.9500175804809  ;   1.0029395819507  ;   1.0562245636528  ;   1.1110669949306 
 Input BlackVol  ;   0.1225233193720  ;   0.1141066959254  ;   0.1085050000000  ;   0.1083566959254  ;   0.1127433193720 
 Fwd PDE BlackVol  ;   0.1225859149989  ;   0.1140528241754  ;   0.1083873146527  ;   0.1083026289386  ;   0.1128292146743 
 ImpliedVol First Guess  ;   0.1245268826711  ;   0.1157649023294  ;   0.1103783572811  ;   0.1106829683808  ;   0.1157087438885 
 ImpliedVol LV Calib  ;   0.1225859412691  ;   0.1140528063818  ;   0.1083873228627  ;   0.1083026249460  ;   0.1128292165825 

Option Maturity ;   0.7506849315068

 Money  ;   0.8762370233058  ;   0.9394091034033  ;   1.0044369961055  ;   1.0702258928832  ;   1.1386650069938 
 Input BlackVol  ;   0.1239280364870  ;   0.1148141976553  ;   0.1086050000000  ;   0.1080641976553  ;   0.1124480364870 
 Fwd PDE BlackVol  ;   0.1240006199290  ;   0.1147370904491  ;   0.1084936568988  ;   0.1080124084628  ;   0.1125398487646 
 ImpliedVol First Guess  ;   0.1249408309644  ;   0.1151720310174  ;   0.1089383634062  ;   0.1087332993863  ;   0.1136675142525 
