

Option Maturity ;   0.0027397260274

 ImpliedVol LV Calib  ;   0.1511234739943  ;   0.1418421640935  ;   0.1355939937210  ;   0.1351176259499  ;   0.1396867539419 

Option Maturity ;   1.0000000000000

 Money  ;   0.8322290828530  ;   0.9171062590043  ;   1.0092390690025  ;   1.1060685088051  ;   1.2081136995966 
 Input BlackVol  ;   0.1518464106813  ;   0.1421704497645  ;   0.1356219000000  ;   0.1349204497645  ;   0.1395164106813 
 Fwd PDE BlackVol  ;   0.1518875338136  ;   0.1421043712024  ;   0.1355110533359  ;   0.1348748036313  ;   0.1396077323764 
 ImpliedVol First Guess  ;   0.1529239788568  ;   0.1426527955564  ;   0.1359634561165  ;   0.1355669416599  ;   0.1406074863428 
 ImpliedVol LV Calib  ;   0.1518920230231  ;   0.1421015469770  ;   0.1355122251970  ;   0.1348743488546  ;   0.1396079538734 

Option Maturity ;   1.9972602739726

 Money  ;   0.7790645748155  ;   0.8916903224602  ;   1.0184001514753  ;   1.1576943695008  ;   1.3120270959270 
 Input BlackVol  ;   0.1503034880345  ;   0.1411284732205  ;   0.1351219000000  ;   0.1346284732205  ;   0.1392534880345 
 Fwd PDE BlackVol  ;   0.1503206325478  ;   0.1410902804444  ;   0.1350641837751  ;   0.1346045697293  ;   0.1393048843844 
 ImpliedVol First Guess  ;   0.1524164415441  ;   0.1423317826848  ;   0.1359456922226  ;   0.1354776292612  ;   0.1403241330498 
 ImpliedVol LV Calib  ;   0.1503346929495  ;   0.1410807973314  ;   0.1350686447460  ;   0.1346024452621  ;   0.1393059716763 

Option Maturity ;   2.9972602739726

 Money  ;   0.7412741014582  ;   0.8733170628308  ;   1.0285786177855  ;   1.2085060585875  ;   1.4175029587823 
 Input BlackVol  ;   0.1501691482340  ;   0.1418103060132  ;   0.1371219000000  ;   0.1378103060132  ;   0.1433691482340 
 Fwd PDE BlackVol  ;   0.1501821832946  ;   0.1417837756007  ;   0.1370823978908  ;   0.1377949071286  ;   0.1434043443724 
 ImpliedVol First Guess  ;   0.1513408386302  ;   0.1417977161576  ;   0.1362479068128  ;   0.1366422589141  ;   0.1422929309354 
 ImpliedVol LV Calib  ;   0.1501901929163  ;   0.1417788391275  ;   0.1370844523150  ;   0.1377940425230  ;   0.1434049849421 

Option Maturity ;   5.0054794520548

 Money  ;   0.6851071204475  ;   0.8474812831622  ;   1.0503665088721  ;   1.3019609581424  ;   1.6137920157349 
 Input BlackVol  ;   0.1520892762254  ;   0.1441051482037  ;   0.1401219000000  ;   0.1416051482037  ;   0.1478392762254 
 Fwd PDE BlackVol  ;   0.1520949815575  ;   0.1440871551117  ;   0.1400968785429  ;   0.1415961997492  ;   0.1478619964170 
 ImpliedVol First Guess  ;   0.1520694841271  ;   0.1432942445987  ;   0.1388462450758  ;   0.1403504373109  ;   0.1469092552260 
 ImpliedVol LV Calib  ;   0.1521059991470  ;   0.1440807641534  ;   0.1400999086698  ;   0.1415931039590  ;   0.1478670915173 

Option Maturity ;   7.0027397260274

 Money  ;   0.6439454370643  ;   0.8299254026530  ;   1.0743562382037  ;   1.3947642715902  ;   1.8142839652965 
 Input BlackVol  ;   0.1543958073503  ;   0.1466075911776  ;   0.1431219000000  ;   0.1451075911776  ;   0.1518458073503 
 Fwd PDE BlackVol  ;   0.1543992383814  ;   0.1465916325523  ;   0.1431011157142  ;   0.1451003187310  ;   0.1518654317256 
 ImpliedVol First Guess  ;   0.1538304782475  ;   0.1453186959454  ;   0.1414085206595  ;   0.1435902410011  ;   0.1508531055880 
 ImpliedVol LV Calib  ;   0.1544133181878  ;   0.1465880069164  ;   0.1431012785143  ;   0.1450950915015  ;   0.1518823046159 

Option Maturity ;  10.0082191780822

 Money  ;   0.5816006712101  ;   0.8079855649932  ;   1.1270886719212  ;   1.5688282627068  ;   2.1791772863143 
 Input BlackVol  ;   0.1688811372745  ;   0.1598279801675  ;   0.1546219000000  ;   0.1548279801675  ;   0.1603811372745 
 Fwd PDE BlackVol  ;   0.1688820175057  ;   0.1598123021617  ;   0.1546025903389  ;   0.1548218214913  ;   0.1604000213853 
 ImpliedVol First Guess  ;   0.1605663788040  ;   0.1515115994535  ;   0.1470056748637  ;   0.1487003313171  ;   0.1558011270520 
 ImpliedVol LV Calib  ;   0.1689388301603  ;   0.1597924642155  ;   0.1546001492161  ;   0.1548248348350  ;   0.1604171288370 
